	GenomeID	GTDB_Tax	NCBI_Tax	nifH	EV_nifH	bitscore_nifH	nifD	EV_nifD	bitscore_nifD	nifK	EV_nifK	bitscore_nifK	vnfH	EV_vnfH	bitscore_vnfH	vnfD	EV_vnfD	bitscore_vnfD	vnfK	EV_vnfK	bitscore_vnfK	anfH	EV_anfH	bitscore_anfH	anfD	EV_anfD	bitscore_anfD	anfK	EV_anfK	bitscore_anfK	nflD	EV_nflD	bitscore_nflD	nflH	EV_nflH	bitscore_nflH	ChlN	EV_ChlN	bitscore_ChlN	ChIl	EV_ChIl	bitscore_ChIl	ChlB	EV_ChlB	bitscore_ChlB
5785	GB_GCA_003212375.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A sp003212375	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;x__unclassified Prochlorococcus;s__Prochlorococcus sp. AG-442-N17																																		QCPY01000001.1_275	2.0999999999999998e-206	682.1	QCPY01000001.1_277	3.1000000000000007e-146	482.4	QCPY01000001.1_276	1.1e-257	852.2
5786	GB_GCA_002083435.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp002083435	d__Bacteria;p__Proteobacteria;x__unclassified Proteobacteria;s__Proteobacteria bacterium SG_bin6																																		LWDJ01000046.1_26	1.5000000000000002e-209	693.6	LWDJ01000046.1_29	3e-146	483.6	LWDJ01000046.1_27	4.6e-263	871.0
5787	GB_GCA_903904805.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAIVDX01;s__CAIVDX01 sp903904805	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;x__environmental samples;s__uncultured Rhodospirillales bacterium																																		CAIVDX010000669.1_2	1.6e-208	690.8	CAIVDX010000121.1_1	3e-69	231.4	CAIVDX010000428.1_1	3e-215	713.8
5788	RS_GCF_000153045.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__WH-5701;s__WH-5701 sp000153045	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;x__unclassified Synechococcus;s__Synechococcus sp. WH 5701																																		NZ_CH724159.1_1021	7.7e-211	698.0	NZ_CH724159.1_1023	5.4e-148	489.5	NZ_CH724159.1_1022	1.7e-262	869.4
5789	RS_GCF_900088535.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__NIES-981;s__NIES-981 sp900088535	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Cyanobium;x__unclassified Cyanobium;s__Cyanobium sp. NIES-981																																		NZ_LT578417.1_972	1.3000000000000002e-209	693.9	NZ_LT578417.1_974	4e-149	493.1	NZ_LT578417.1_973	9.4e-255	843.6
5790	RS_GCF_014695725.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Oscillatoriaceae_A;g__FACHB-68;s__FACHB-68 sp014695725	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__Oscillatoriophycideae;o__Oscillatoriales;f__Microcoleaceae;g__Microcoleus;x__unclassified Microcoleus;s__Microcoleus sp. FACHB-672																																		NZ_JACJOU010000021.1_30	2.2e-181	601.5	NZ_JACJOU010000021.1_32	1.6000000000000004e-130	432.7	NZ_JACJOU010000019.1_102	7.9e-223	739.0
5791	RS_GCF_002760615.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;s__Puniceibacterium antarcticum	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Puniceibacterium;s__Puniceibacterium antarcticum																																		NZ_AWWI01000047.1_69	3.1000000000000005e-213	706.6	NZ_AWWI01000047.1_66	4.8e-141	467.4	NZ_AWWI01000047.1_68	1.9e-259	860.0
5792	GB_GCA_903970385.1	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Palsa-1515;s__Palsa-1515 sp903970385	d__Bacteria;x__Terrabacteria group;p__Candidatus Eremiobacteraeota;x__unclassified Candidatus Eremiobacteraeota;s__Candidatus Eremiobacteraeota bacterium																																		CAJCIN010000210.1_6	5.1e-135	448.1	CAJCIN010000234.1_10	2.6e-63	211.6	CAJCIN010000210.1_5	8.9e-163	540.2
5793	GB_GCA_013205525.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnohabitans;s__Limnohabitans sp013205525	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;x__unclassified Burkholderiales;s__Burkholderiales bacterium																																		JABMMR010000308.1_8	3e-218	721.9	JABMMR010000011.1_6	7.300000000000001e-145	478.6	JABMMR010000011.1_7	7.4e-146	483.7
5794	GB_GCA_019204025.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__Erythrobacter sp019204025	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;x__Erythrobacter/Porphyrobacter group;g__Erythrobacter;x__unclassified Erythrobacter;s__Erythrobacter sp. WH131																																		JAGSPB010000002.1_489	1.7e-214	710.0	JAGSPB010000002.1_486	1.4e-146	484.7	JAGSPB010000002.1_488	4.6e-267	884.3
5795	GB_GCA_003210795.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E;s__Synechococcus_E sp003210795	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;x__unclassified Synechococcus;s__Synechococcus sp. AG-679-B05																																		QCUJ01000002.1_56	1.8e-208	689.7	QCUJ01000002.1_58	3e-145	479.9	QCUJ01000002.1_57	3.5e-259	857.8
5796	RS_GCF_018128965.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas_C;s__Roseomonas_C arctica	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas;s__Roseomonas arctica																																		NZ_JAAEDH010000004.1_17	1.8e-213	707.0	NZ_JAAEDH010000004.1_20	4.6e-144	476.9	NZ_JAAEDH010000004.1_18	1.9e-266	882.7
5797	RS_GCF_001262635.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aestuariivita;s__Aestuariivita boseongensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aestuariivita;s__Aestuariivita boseongensis																																		NZ_JXYH01000035.1_17	1.5e-211	700.6	NZ_JXYH01000035.1_20	7.6e-145	479.4	NZ_JXYH01000035.1_18	3.4e-263	871.9
5798	GB_GCA_003211535.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E;s__Synechococcus_E sp003211535	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;x__unclassified Synechococcus;s__Synechococcus sp. AG-670-A05																																		QCSJ01000013.1_11	2.4e-207	686.1	QCSJ01000013.1_13	4.5e-145	479.5	QCSJ01000013.1_12	8.900000000000001e-260	859.9
5799	GB_GCA_002256245.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cypionkella;s__Cypionkella sp002256245	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;x__unclassified Pseudorhodobacter;s__Pseudorhodobacter sp. PARRP1																																		NKIU01000012.1_51	3.4e-212	702.8	NKIU01000012.1_48	1.8e-140	465.2	NKIU01000012.1_50	1.9e-262	869.5
5800	RS_GCF_013112485.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Paracraurococcus;s__Paracraurococcus sp013112485	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseicella;x__unclassified Roseicella;s__Roseicella sp. DB1501																																		NZ_JABFHG010000007.1_345	7.500000000000001e-214	708.7	NZ_JABFHG010000007.1_342	5.3e-142	470.6	NZ_JABFHG010000007.1_344	7e-264	874.6
5801	GB_GCA_903864485.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RFPW01;s__RFPW01 sp903864485	d__Bacteria;x__environmental samples;s__uncultured bacterium																																		CAIPGD010000477.1_2	2.2e-220	729.4	CAIPGD010000497.1_2	2.2999999999999998e-127	421.7	CAIPGD010000497.1_1	1.9e-144	479.6
5802	RS_GCF_014695585.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__FACHB-T130;g__FACHB-831;s__FACHB-831 sp014695585	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__Oscillatoriophycideae;o__Oscillatoriales;f__Microcoleaceae;g__Microcoleus;x__unclassified Microcoleus;s__Microcoleus sp. FACHB-831																																		NZ_JACJON010000067.1_303	2.9999999999999998e-182	604.4	NZ_JACJON010000067.1_301	1.3e-129	429.9	NZ_JACJON010000040.1_144	2.2e-218	724.4
5803	RS_GCF_014764505.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__FACHB-886;s__FACHB-886 sp014764505	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__Oscillatoriophycideae;o__Oscillatoriales;f__Oscillatoriaceae;g__Phormidium;s__Phormidium tenue;x__Phormidium tenue FACHB-886																																		NZ_JACXWX010000003.1_97	3.5e-184	611.4	NZ_JACXWX010000003.1_99	4e-129	428.8	NZ_JACXWX010000123.1_7	5.5e-222	736.9
5804	RS_GCF_000969605.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquincola;s__Aquincola tertiaricarbonis	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;x__Burkholderiales genera incertae sedis;g__Aquincola;s__Aquincola tertiaricarbonis																																		NZ_JZUE01000022.1_63	1.3e-219	727.7	NZ_JZUE01000022.1_65	1.6e-147	488.7	NZ_JZUE01000022.1_64	1.0999999999999999e-265	880.6
5805	GB_GCA_009924455.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__Rhodoferax sp009924455	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;x__unclassified Betaproteobacteria;s__Betaproteobacteria bacterium																																		RFRO01000058.1_9	2e-216	716.2	RFRO01000092.1_10	1.7e-107	356.3	RFRO01000058.1_10	9.9e-238	787.3
5806	GB_GCA_016882525.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__NIES-981;s__NIES-981 sp016882525	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__unclassified Cyanobacteria;s__Cyanobacteria bacterium M_surface_10_m2_119																																		VGPU01000015.1_19	1.2e-209	693.9	VGPU01000015.1_17	4.5e-149	492.8	VGPU01000015.1_18	9.599999999999999e-257	850.1
5807	GB_GCA_903846425.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SYFN01;s__SYFN01 sp903846425	d__Bacteria;x__environmental samples;s__uncultured bacterium																																		CAINAY010000326.1_2	6.4e-218	721.1	CAINAY010000086.1_5	5.9e-146	482.5	CAINAY010000086.1_6	8.7e-194	642.2
5808	RS_GCF_900109705.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseivivax;s__Roseivivax marinus	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseivivax;s__Roseivivax marinus																																		NZ_FOAI01000001.1_102	5.5e-209	692.1	NZ_FOAI01000001.1_105	1.8e-140	465.0	NZ_FOAI01000001.1_103	9e-255	844.0
5809	RS_GCF_000152845.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius sp000152845	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseovarius;x__unclassified Roseovarius;s__Roseovarius sp. 217																																		NZ_CH902584.1_3646	8.4e-215	711.6	NZ_CH902584.1_3649	2.8e-141	468.0	NZ_CH902584.1_3647	4e-264	875.2
5810	RS_GCF_000590925.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseicyclus;s__Roseicyclus elongatus	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseibacterium;s__Roseibacterium elongatum;x__Roseibacterium elongatum DSM 19469																																		NZ_CP004372.1_1046	9.1e-215	711.1	NZ_CP004372.1_1049	1.8e-144	478.0	NZ_CP004372.1_1047	2.2e-261	865.7
5811	RS_GCF_009905735.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__Erythrobacter sp009905735	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;x__Erythrobacter/Porphyrobacter group;g__Porphyrobacter;x__unclassified Porphyrobacter;s__Porphyrobacter sp. SLTP																																		NZ_JAAALE010000011.1_52	6.800000000000001e-214	708.0	NZ_JAAALE010000011.1_49	1.7e-146	484.5	NZ_JAAALE010000011.1_51	8.1e-269	890.1
5812	RS_GCF_900115815.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseivivax;s__Roseivivax halotolerans	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseivivax;s__Roseivivax halotolerans																																		NZ_FOXV01000001.1_480	2.4e-211	699.9	NZ_FOXV01000001.1_483	9.8e-142	469.1	NZ_FOXV01000001.1_481	1.9e-265	879.2
5813	GB_GCA_016794345.1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__CAITIQ01;s__CAITIQ01 sp016794345	d__Bacteria;p__Proteobacteria;x__delta/epsilon subdivisions;c__Deltaproteobacteria;o__Myxococcales;x__unclassified Myxococcales;s__Myxococcales bacterium																																		JAEUKE010000153.1_179	5.9e-207	686.6	JAEUKE010000153.1_176	6.200000000000001e-145	480.8	JAEUKE010000153.1_178	7.2e-257	852.1
5814	RS_GCF_009765685.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__LMUY01 sp009765685	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidisphaera;x__unclassified Acidisphaera;s__Acidisphaera sp. L21																																		NZ_LMUY01000077.1_11	6.5e-216	715.6	NZ_LMUY01000103.1_135	8.9e-61	204.1	NZ_LMUY01000077.1_12	3.5e-266	882.4
5815	RS_GCF_006438825.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__Roseomonas nepalensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas;s__Roseomonas nepalensis																																		NZ_RCZP01000005.1_100	9.4e-221	731.6	NZ_RCZP01000005.1_97	6.7e-144	476.9	NZ_RCZP01000005.1_99	1.5e-269	893.4
5816	RS_GCF_000317145.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chamaesiphonaceae;g__Chamaesiphon;s__Chamaesiphon minutus	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Chamaesiphonaceae;g__Chamaesiphon;s__Chamaesiphon minutus;x__Chamaesiphon minutus PCC 6605																																		NC_019697.1_4438	2.2e-183	608.4	NC_019697.1_4437	1.1e-129	430.4	NC_019697.1_3460	3.9e-211	700.7
5817	GB_GCA_002709955.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA8366;f__GCA-2696645;g__GCA-2696645;s__GCA-2696645 sp002709955	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;x__unclassified Alphaproteobacteria;s__Alphaproteobacteria bacterium UBA1904																																		PAQY01000022.1_220	2.9e-217	719.5	PAQY01000022.1_217	1.2e-144	478.8	PAQY01000022.1_219	7.699999999999999e-271	897.1
5818	RS_GCF_003003095.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Hasllibacter;s__Hasllibacter halocynthiae	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Hasllibacter;s__Hasllibacter halocynthiae																																		NZ_PVTT01000002.1_686	2.5000000000000002e-199	659.8	NZ_PVTT01000002.1_689	3.7e-141	466.8	NZ_PVTT01000002.1_687	2.5e-253	838.8
5819	GB_GCA_003987855.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__Hyphomicrobium sp003987855	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;x__unclassified Hyphomicrobium;s__Hyphomicrobium sp.																																		RXIZ01000001.1_83	2e-169	561.7	RXIZ01000001.1_86	3.4e-146	483.7	RXIZ01000001.1_84	8.6e-266	880.3
5820	RS_GCF_008271465.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tabrizicola;s__Tabrizicola flagellata	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter;s__Rhodobacter flagellatus																																		NZ_VMDU01000004.1_85	1.2e-208	690.9	NZ_VMDU01000004.1_88	7.499999999999999e-141	466.2	NZ_VMDU01000004.1_86	1.5e-260	863.0
5821	GB_GCA_009908405.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter sp009908405	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;x__unclassified Alphaproteobacteria;s__Alphaproteobacteria bacterium																																		JAAAPG010000033.1_8	5.3e-215	711.5	JAAAPG010000033.1_5	2.3e-142	470.8	JAAAPG010000033.1_7	4e-257	851.4
5822	GB_GCA_903871975.1	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__CAIQIY01;s__CAIQIY01 sp903871975	d__Bacteria;x__Terrabacteria group;p__Chloroflexi;x__environmental samples;s__uncultured Chloroflexi bacterium																																		CAIQIY010000580.1_5	1.8e-91	304.6	CAIQIY010000526.1_3	8.299999999999999e-70	232.9	CAIQIY010000580.1_4	2.6e-105	350.6
5823	GB_GCA_903840435.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__CAIMFV01;s__CAIMFV01 sp903840435	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;x__environmental samples;s__uncultured Caulobacterales bacterium																																		CAIMFV010000022.1_39	2.1000000000000002e-209	693.2	CAIMFV010000022.1_42	3.5e-144	476.9	CAIMFV010000022.1_40	7.899999999999998e-264	873.7
5824	GB_GCA_905479905.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsidaceae;g__Aliterella;s__Aliterella sp905479905	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Chroococcidiopsidales;f__Chroococcidiopsidaceae;g__Aliterella;x__environmental samples;s__uncultured Aliterella sp.																																		CAJQOK010000225.1_2	1.1e-126	420.8	CAJQOK010000031.1_4	1.4e-66	222.4	CAJQOK010000016.1_4	3.5e-163	541.7
5825	RS_GCF_016735685.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SJAQ100;s__SJAQ100 sp016735685	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;x__Burkholderiales genera incertae sedis;g__Piscinibacter;x__unclassified Piscinibacter;s__Piscinibacter sp. Jin2																																		NZ_JAERRA010000001.1_999	2.7e-219	725.6	NZ_JAERRA010000001.1_1002	1.7e-144	477.7	NZ_JAERRA010000001.1_1000	1e-259	859.8
5826	RS_GCF_001455965.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium sp001455965	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;x__unclassified Methylobacterium;s__Methylobacterium sp. GXS13																																		NZ_LKKO01000054.1_6	1.9e-215	714.0	NZ_LKKO01000054.1_9	1e-146	486.0	NZ_LKKO01000054.1_7	1.2e-266	883.7
5827	RS_GCF_006346325.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas japonica	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas japonica																																		NZ_VDYR01000001.1_517	3.2e-218	722.1	NZ_VDYR01000001.1_514	9.1e-147	485.2	NZ_VDYR01000001.1_516	3.4e-268	887.9
5828	GB_GCA_007095845.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Microcystis;s__Microcystis aeruginosa_D	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__Oscillatoriophycideae;o__Chroococcales;f__Microcystaceae;g__Microcystis;s__Microcystis aeruginosa;x__Microcystis aeruginosa Ma_MB_S_20031200_S102D																																		SFBI01000019.1_15	5.8e-181	599.9	SFBI01000019.1_17	1.1e-129	429.9	SFBI01000079.1_4	4.2e-218	723.2
5829	RS_GCF_014224355.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__WH-5701;s__WH-5701 sp014224355	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;x__unclassified Synechococcus;s__Synechococcus sp. BSF8S																																		NZ_VNWP01000004.1_198	1.3e-208	690.5	NZ_VNWP01000004.1_196	1.2e-147	488.2	NZ_VNWP01000004.1_197	1.8e-262	869.1
5830	RS_GCF_018336915.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__Acaryochloris;s__Acaryochloris marina_A	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Acaryochloridaceae;g__Acaryochloris;s__Acaryochloris marina;x__Acaryochloris marina S15																																		NZ_CP064923.1_3687	8.8e-181	599.9	NZ_CP064923.1_3688	6.6000000000000004e-130	431.1	NZ_CP064923.1_3767	5.3e-220	730.0
5831	RS_GCF_010091945.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Myxacorys;s__Myxacorys almedinensis	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Leptolyngbyaceae;g__Myxacorys;s__Myxacorys almedinensis;x__Myxacorys almedinensis A																																		NZ_WVIE01000027.1_31	1.6e-182	605.1	NZ_WVIE01000027.1_33	7.2e-130	430.5	NZ_WVIE01000024.1_38	1.2e-216	718.5
