BuckleyID	BuckleySeq	NFixDBID	NFixDBSeq	%Identity	AlnLength	Mismatches	GapOpens	QueryStart	QueryEnd	SeqStart	SeqEnd	EValue	Score
HE600577_1	nifH	PMBV01000232.1_5	vnfH	29	226	19	2	1	85	1	226	1.51e-19	190
HE600590_1	nifH	PMBV01000232.1_5	vnfH	32	226	25	2	1	98	1	226	1.95e-27	251
HE600592_1	nifH	PMBV01000232.1_5	vnfH	31	226	27	3	1	98	1	226	1.73e-21	206
HE600596_1	nifH	PMBV01000232.1_5	vnfH	32	226	13	2	1	85	1	226	4.69e-25	232
HE600598_1	nifH	PMBV01000232.1_5	vnfH	34	226	21	2	1	98	1	226	1.41e-29	267
HE600601_1	nifH	DHWU01000017.1_21	anfH	30	247	22	2	1	97	1	247	9.71e-25	234
HE600604_1	nifH	PMBV01000232.1_5	vnfH	35	226	18	2	1	98	1	226	7.38e-32	284
HE600606_1	nifH	QKFD01000024.1_189	vnfH	29	259	12	2	1	86	1	259	5.75e-21	202
HE600608_1	nifH	PMBV01000232.1_5	vnfH	36	226	17	2	1	98	1	226	1.57e-32	289
HE600610_1	nifH	DHWU01000017.1_21	anfH	33	249	15	3	1	99	1	247	1.69e-27	255
HE600614_1	nifH	PMBV01000232.1_5	vnfH	35	226	20	2	1	98	1	226	1.22e-28	260
HE600620_1	nifH	PMBV01000232.1_5	vnfH	35	226	18	2	1	98	1	226	2.92e-32	287
HE600626_1	nifH	PMBV01000232.1_5	vnfH	27	228	35	4	1	98	1	226	7.24e-14	146
HE600628_1	nifH	DKFP01000009.1_218	anfH	28	275	21	2	1	98	1	275	3.02e-25	239
HE600632_1	nifH	PMBV01000232.1_5	vnfH	31	226	15	2	1	85	1	226	2.05e-22	212
HE600639_1	nifH	PMBV01000232.1_5	vnfH	30	226	17	2	1	85	1	226	1.39e-20	198
HE600649_1	nifH	PMBV01000232.1_5	vnfH	35	226	18	2	1	98	1	226	2.92e-32	287
HE600651_1	nifH	PMBV01000232.1_5	vnfH	37	226	14	2	1	98	1	226	5.18e-34	300
HE600654_1	nifH	PMBV01000232.1_5	vnfH	38	226	13	2	1	98	1	226	5.89e-35	307
HE600657_1	nifH	PMBV01000232.1_5	vnfH	29	226	11	2	1	76	1	226	3.66e-20	194
HE600658_1	nifH	PMBV01000232.1_5	vnfH	26	226	15	3	1	73	1	226	1.32e-14	150
HE650820_1	nifH	PMBV01000232.1_5	vnfH	39	226	15	3	1	104	1	226	3.49e-37	324
HE655432_1	nifH	QKFD01000024.1_189	vnfH	29	259	14	2	1	89	1	259	3.17e-22	212
HE655433_1	nifH	NZ_CP009288.1_4446	vnfH	34	294	6	5	1	105	1	294	9.61e-32	287
HE655434_1	nifH	PMBV01000232.1_5	vnfH	20	226	65	4	1	111	1	226	1.76e-08	104
HE655435_1	nifH	PMBV01000232.1_5	vnfH	29	227	15	6	1	81	1	226	8.99e-15	152
HE663493_1	nifH	NZ_BJZO01000086.1_9	vnfH	91	302	15	2	1	302	1	291	5.34e-178	1373
HE803099_1	nifH	NZ_CP040272.1_833	vnfH	35	293	9	2	1	111	1	293	4.8e-39	342
HE803103_1	nifH	CAIVAU010000061.1_60	vnfH	36	302	2	2	1	110	1	302	7.35e-39	341
HE803105_1	nifH	JADQBA010000033.1_53	vnfH	32	264	7	2	1	91	1	264	9.39e-29	262
HE803107_1	nifH	LXQE01000125.1_187	vnfH	33	297	3	2	1	102	1	297	2.33e-33	299
HE803145_1	nifH	LXQE01000125.1_187	vnfH	35	297	6	2	1	111	1	297	9.5e-39	340
HE803149_1	nifH	JABXKQ010000108.1_29	vnfH	46	297	3	2	1	141	1	297	4.04e-65	537
HE803153_1	nifH	NZ_NOLJ01000004.1_617	vnfH	37	297	1	2	1	110	1	297	1.88e-41	360
HE803178_1	nifH	PMBV01000232.1_5	vnfH	25	226	16	3	1	73	1	226	5.48e-14	145
HE803193_1	nifH	JABXKM010000203.1_18	vnfH	46	296	5	3	1	141	1	296	6.01e-63	521
HE803202_1	nifH	JABXKM010000203.1_18	vnfH	32	296	6	2	1	102	1	296	9.13e-32	287
HE803209_1	nifH	JABXKM010000203.1_18	vnfH	34	296	6	3	1	108	1	296	4.25e-34	305
HE803212_1	nifH	JABXKM010000203.1_18	vnfH	33	296	5	2	1	102	1	296	1.45e-32	293
HE803221_1	nifH	JABXKM010000203.1_18	vnfH	35	296	6	2	1	110	1	296	1.08e-37	332
HE803238_1	nifH	PMBV01000232.1_5	vnfH	26	226	15	4	1	74	1	226	7.62e-15	152
HE803263_1	nifH	JADQBA010000033.1_53	vnfH	33	264	3	2	1	91	1	264	3.75e-29	265
HE803267_1	nifH	NZ_CP040272.1_833	vnfH	36	293	10	4	1	116	1	293	4.58e-40	350
HE803280_1	nifH	NZ_JACJTB010000003.1_166	vnfH	29	296	17	2	1	102	1	296	1.43e-25	240
HE803291_1	nifH	NZ_CP040272.1_833	vnfH	45	293	10	2	1	141	1	293	1.45e-62	518
HE803292_1	nifH	NZ_CP040272.1_833	vnfH	37	293	11	2	1	118	1	293	2.05e-43	375
HE803293_1	nifH	NZ_JACJTB010000003.1_166	vnfH	27	296	22	4	1	102	1	296	2.58e-20	199
HE803298_1	nifH	NZ_CP040272.1_833	vnfH	36	293	10	4	1	116	1	293	1.58e-39	346
HE803300_1	nifH	PMBV01000232.1_5	vnfH	39	226	23	2	1	111	1	226	3.48e-38	332
HE803301_1	nifH	PMBV01000232.1_5	vnfH	54	226	20	2	1	141	1	226	1.04e-66	544
HE803302_1	nifH	PMBV01000232.1_5	vnfH	55	226	17	3	1	141	1	226	1.3e-65	536
HE803304_1	nifH	PMBV01000232.1_5	vnfH	46	226	14	3	1	117	1	226	1.06e-48	410
HE803305_1	nifH	PMBV01000232.1_5	vnfH	56	226	14	2	1	141	1	226	7.45e-70	567
HE803309_1	nifH	PMBV01000232.1_5	vnfH	57	226	21	2	1	149	1	226	1.02e-70	574
HE803310_1	nifH	PMBV01000232.1_5	vnfH	53	226	21	2	1	141	1	226	1.17e-64	529
HE803311_1	nifH	PMBV01000232.1_5	vnfH	38	226	12	2	1	99	1	226	3.68e-36	316
HE803312_1	nifH	PMBV01000232.1_5	vnfH	33	226	17	2	1	91	1	226	4.75e-26	240
HE803317_1	nifH	PMBV01000232.1_5	vnfH	54	226	20	3	1	141	1	226	5.66e-64	524
HE803331_1	nifH	PMBV01000232.1_5	vnfH	50	226	29	2	1	141	1	226	8.77e-59	486
HE803332_1	nifH	PMBV01000232.1_5	vnfH	54	226	20	2	1	141	1	226	3.33e-65	533
HE803334_1	nifH	PMBV01000232.1_5	vnfH	53	226	29	2	1	149	1	226	7.76e-65	531
HM021143_1	nifH	QKFD01000024.1_189	vnfH	35	259	12	3	1	102	1	259	3.42e-31	281
HM021144_1	nifH	QKFD01000024.1_189	vnfH	34	259	13	2	1	101	1	259	2.08e-32	290
HM042879_1	nifH	QKFD01000024.1_189	vnfH	31	259	13	2	1	94	1	259	3.72e-27	250
HM042881_1	nifH	PMBV01000232.1_5	vnfH	35	226	15	2	1	93	1	226	2.7e-28	257
HM042886_1	nifH	JALEKG010000119.1_9	nflH	33	251	11	2	1	94	1	251	2.61e-28	265
HM042888_1	nifH	QKFD01000024.1_189	vnfH	31	259	13	2	1	94	1	259	5.95e-28	256
HM042891_1	nifH	ONER01000111.1_5	nflH	27	221	43	6	1	108	1	215	1.2e-15	168
HM042892_1	nifH	PMBV01000232.1_5	vnfH	36	226	12	2	1	93	1	226	4.15e-31	278
HM047127_1	nifH	NZ_AJTV01000023.1_11	vnfH	73	291	27	2	1	239	1	291	2.3e-133	1043
HM063700_1	nifH	NZ_JACJTB010000003.1_166	vnfH	37	296	8	3	1	117	1	296	4.94e-40	350
HM063702_1	nifH	PMBV01000232.1_5	vnfH	19	226	45	5	1	89	1	226	0.46	44
HM063703_1	nifH	PMBV01000232.1_5	vnfH	19	226	15	2	1	57	1	226	0.00302	59
HM063710_1	nifH	NZ_UPPP01000074.1_60	vnfH	32	275	15	2	1	103	1	275	3.25e-31	282
HM063711_1	nifH	NZ_CP009268.1_1381	vnfH	28	272	5	2	1	81	1	272	4.35e-20	195
HM063712_1	nifH	NZ_JACJTB010000003.1_166	vnfH	38	296	3	3	1	114	1	296	3.82e-41	358
HM063718_1	nifH	QKFD01000024.1_189	vnfH	34	259	12	3	1	99	1	259	3.16e-31	281
HM063721_1	nifH	PMBV01000232.1_5	vnfH	45	226	16	3	1	118	1	226	1.82e-47	401
HM063722_1	nifH	PMBV01000232.1_5	vnfH	36	226	27	4	1	109	1	226	2.09e-32	289
HM063732_1	nifH	DHWU01000017.1_21	anfH	28	247	15	4	1	84	1	247	1.27e-15	162
HM063734_1	nifH	JADQBA010000033.1_53	vnfH	35	264	10	3	1	103	1	264	1.24e-34	307
HM063736_1	nifH	NZ_AP018207.1_2298	vnfH	33	296	6	2	1	105	1	296	9.9e-34	302
HM063739_1	nifH	PMBV01000232.1_5	vnfH	44	226	17	2	1	117	1	226	8.47e-47	396
HM063741_1	nifH	NZ_AJLK01000041.1_8	vnfH	33	295	13	2	1	109	1	295	7.96e-34	303
HM063742_1	nifH	NZ_AJLK01000041.1_8	vnfH	34	295	10	3	1	110	1	295	6.81e-37	326
HM063750_1	nifH	QKFD01000024.1_189	vnfH	39	259	10	3	1	110	1	259	4.11e-40	348
HM063762_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	22	3	1	116	1	275	3.13e-37	328
HM063774_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	275	14	3	1	118	1	275	5.22e-43	371
HM063790_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	43	275	14	5	1	133	1	275	1.83e-52	442
HM063801_1	nifH	DNPP01000068.1_28	vnfH	39	274	25	4	1	133	1	274	1.81e-44	383
HM063804_1	nifH	QKFD01000024.1_189	vnfH	38	259	8	3	1	107	1	259	7.49e-38	331
HM063806_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	275	13	5	1	133	1	275	3.42e-52	440
HM063808_1	nifH	PMBV01000232.1_5	vnfH	30	226	45	6	1	113	1	226	1.73e-18	184
HM063809_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	21	3	1	116	1	275	1.68e-37	330
HM063812_1	nifH	PMBV01000232.1_5	vnfH	46	226	29	4	1	132	1	226	2.94e-48	408
HM063813_1	nifH	DNPP01000068.1_28	vnfH	39	274	26	4	1	133	1	274	9.7e-45	385
HM063814_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	40	275	22	5	1	133	1	275	7.56e-48	408
HM063817_1	nifH	PMBV01000232.1_5	vnfH	49	226	22	4	1	132	1	226	1.17e-54	455
HM063819_1	nifH	PMBV01000232.1_5	vnfH	47	226	25	4	1	132	1	226	9.46e-53	441
HM063821_1	nifH	PMBV01000232.1_5	vnfH	46	226	30	4	1	133	1	226	1.62e-48	410
HM063822_1	nifH	QKFD01000024.1_189	vnfH	35	259	16	4	1	107	1	259	2.43e-32	290
HM063823_1	nifH	DNPP01000068.1_28	vnfH	40	274	24	4	1	133	1	274	1.23e-46	399
HM063824_1	nifH	PMBV01000232.1_5	vnfH	48	226	23	4	1	132	1	226	3.69e-53	444
HM063825_1	nifH	QKFD01000024.1_189	vnfH	37	259	12	3	1	107	1	259	4.23e-36	318
HM063826_1	nifH	DHWU01000017.1_21	anfH	39	249	17	5	1	116	1	247	7.9e-37	326
HM063827_2	nifH	QKFD01000024.1_189	vnfH	35	259	16	3	1	107	1	259	1.74e-34	306
HM063828_1	nifH	QKFD01000024.1_189	vnfH	38	259	9	3	1	107	1	259	2.16e-38	335
HM063829_1	nifH	QKFD01000024.1_189	vnfH	36	259	15	4	1	107	1	259	1.79e-32	291
HM063830_1	nifH	QKFD01000024.1_189	vnfH	36	259	14	4	1	107	1	259	3.31e-32	289
HM063831_1	nifH	PMBV01000232.1_5	vnfH	44	226	33	4	1	132	1	226	3.22e-46	393
HM117809_1	nifH	QKFD01000024.1_189	vnfH	36	259	11	2	1	103	1	259	1.57e-34	306
HM117811_1	nifH	PMBV01000232.1_5	vnfH	37	226	18	3	1	101	1	226	2.31e-32	288
HM117812_1	nifH	PMBV01000232.1_5	vnfH	37	226	18	3	1	102	1	226	1.99e-33	296
HM117813_1	nifH	QKFD01000024.1_189	vnfH	38	259	19	6	1	117	1	259	2.17e-36	321
HM117814_1	nifH	QKFD01000024.1_189	vnfH	30	259	25	2	1	102	1	259	1.2e-23	224
HM117816_1	nifH	QKFD01000024.1_189	vnfH	36	259	12	2	1	104	1	259	9.9e-36	315
HM117817_1	nifH	PMBV01000232.1_5	vnfH	38	226	17	3	1	102	1	226	2.71e-33	295
HM117819_1	nifH	QKFD01000024.1_189	vnfH	34	259	14	2	1	103	1	259	1.86e-33	298
HM117821_1	nifH	QKFD01000024.1_189	vnfH	35	259	12	3	1	102	1	259	1.33e-33	299
HM117822_1	nifH	PMBV01000232.1_5	vnfH	37	226	19	3	1	102	1	226	1.74e-32	289
HM117823_1	nifH	PMBV01000232.1_5	vnfH	35	226	23	3	1	103	1	226	3.44e-30	272
HM117824_1	nifH	PMBV01000232.1_5	vnfH	36	226	17	4	1	99	1	226	1.41e-31	282
HM117826_1	nifH	QKFD01000024.1_189	vnfH	36	259	10	2	1	103	1	259	5.19e-36	317
HM117827_1	nifH	QKFD01000024.1_189	vnfH	29	261	27	4	1	104	1	259	2.17e-20	199
HM117829_1	nifH	PMBV01000232.1_5	vnfH	23	226	51	5	1	104	1	226	2.09e-08	103
HM162929_1	nifH	NZ_CP009288.1_4446	vnfH	30	294	18	3	1	106	1	294	6.29e-26	243
HM182106_1	nifH	PMBV01000232.1_5	vnfH	52	227	20	3	1	138	1	226	2.55e-60	497
HM182108_1	nifH	QKFD01000024.1_189	vnfH	32	259	8	2	1	92	1	259	1.22e-28	261
HM182109_2	nifH	QKFD01000024.1_189	vnfH	32	259	9	2	1	91	1	259	1.58e-26	245
HM182111_1	nifH	QKFD01000024.1_189	vnfH	32	259	9	2	1	92	1	259	3.53e-27	250
HM182113_1	nifH	DNPP01000068.1_28	vnfH	43	276	17	3	1	138	1	274	5.34e-55	461
HM182114_1	nifH	DNPP01000068.1_28	vnfH	42	276	20	3	1	138	1	274	2.05e-52	442
HM182115_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	277	14	4	1	138	1	275	1.39e-54	458
HM182117_1	nifH	NZ_BAEV01000114.1_9	vnfH	43	275	16	4	1	138	1	272	2.46e-54	456
HM182119_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	41	277	15	3	1	131	1	275	5.89e-49	416
HM182120_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	46	277	9	3	1	138	1	275	6.82e-60	497
HM182121_2	nifH	PMBV01000232.1_5	vnfH	32	227	18	3	1	92	1	226	1.94e-26	243
HM182126_1	nifH	DBMP01000029.1_90	vnfH	44	276	14	3	1	138	1	274	5.96e-56	468
HM182127_1	nifH	DNPP01000068.1_28	vnfH	45	276	11	4	1	138	1	274	6.64e-57	475
HM182131_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	42	277	19	3	1	138	1	275	3.19e-53	448
HM182132_1	nifH	DNPP01000068.1_28	vnfH	44	276	15	3	1	138	1	274	2.09e-55	464
HM182134_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	277	15	3	1	138	1	275	8.31e-56	467
HM182136_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	40	277	17	3	1	130	1	275	4.55e-47	402
HM182138_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	47	277	7	3	1	138	1	275	4.49e-62	513
HM182139_1	nifH	PMBV01000232.1_5	vnfH	48	227	28	3	1	138	1	226	4.81e-57	473
HM182141_1	nifH	DNPP01000068.1_28	vnfH	42	276	19	3	1	138	1	274	3.83e-52	440
HM182142_1	nifH	PMBV01000232.1_5	vnfH	52	227	20	3	1	138	1	226	1.36e-60	499
HM182146_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	277	23	3	1	130	1	275	2.81e-43	374
HM182148_1	nifH	NZ_SMAO01000007.1_113	vnfH	44	293	8	2	1	138	1	293	3.8e-60	500
HM182150_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	28	277	12	3	1	92	1	275	4.35e-20	196
HM182151_1	nifH	DNPP01000068.1_28	vnfH	38	276	24	3	1	130	1	274	2.76e-43	374
HM182154_2	nifH	QKFD01000024.1_189	vnfH	32	259	8	2	1	92	1	259	1.92e-27	252
HM182157_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	38	277	24	3	1	132	1	275	1.79e-44	383
HM182161_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	29	277	10	3	1	92	1	275	1.72e-21	207
HM182162_1	nifH	QKFD01000024.1_189	vnfH	28	259	10	2	1	83	1	259	4.22e-20	195
HM182163_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	42	277	21	3	1	138	1	275	1.71e-53	450
HM182165_1	nifH	QKFD01000024.1_189	vnfH	32	259	8	2	1	92	1	259	1.04e-27	254
HM182166_1	nifH	DBMP01000029.1_90	vnfH	44	276	14	3	1	138	1	274	4.36e-56	469
HM210309_1	nifH	QKFD01000024.1_189	vnfH	32	259	16	2	1	100	1	259	1.11e-28	262
HM210311_1	nifH	QKFD01000024.1_189	vnfH	34	259	11	2	1	100	1	259	5.9e-33	294
HM210312_1	nifH	QKFD01000024.1_189	vnfH	32	259	18	2	1	100	1	259	3.2e-27	251
HM210313_1	nifH	QKFD01000024.1_189	vnfH	33	259	15	2	1	100	1	259	1.76e-29	268
HM210314_1	nifH	QKFD01000024.1_189	vnfH	31	259	19	2	1	100	1	259	3.65e-26	243
HM210315_1	nifH	QKFD01000024.1_189	vnfH	35	259	9	2	1	100	1	259	2.03e-32	290
HM210316_1	nifH	QKFD01000024.1_189	vnfH	35	259	8	2	1	99	1	259	4.98e-32	287
HM210318_1	nifH	QKFD01000024.1_189	vnfH	34	259	13	2	1	100	1	259	6.01e-31	279
HM210319_1	nifH	QKFD01000024.1_189	vnfH	34	259	12	2	1	100	1	259	6.96e-32	286
HM210320_1	nifH	QKFD01000024.1_189	vnfH	32	259	17	2	1	100	1	259	1.99e-26	245
HM210321_1	nifH	QKFD01000024.1_189	vnfH	28	259	17	2	1	90	1	259	1.15e-20	200
HM210323_1	nifH	QKFD01000024.1_189	vnfH	34	259	12	2	1	100	1	259	6.01e-31	279
HM210326_1	nifH	QKFD01000024.1_189	vnfH	37	259	5	2	1	100	1	259	7.45e-37	323
HM210327_1	nifH	QKFD01000024.1_189	vnfH	34	259	11	2	1	100	1	259	2.39e-31	282
HM210329_1	nifH	QKFD01000024.1_189	vnfH	36	259	8	2	1	100	1	259	2.68e-34	304
HM210330_1	nifH	QKFD01000024.1_189	vnfH	34	259	11	2	1	100	1	259	1.75e-31	283
HM210331_1	nifH	QKFD01000024.1_189	vnfH	35	259	10	2	1	100	1	259	2.39e-31	282
HM210335_1	nifH	QKFD01000024.1_189	vnfH	34	259	12	2	1	100	1	259	7.03e-30	271
HM210336_1	nifH	QKFD01000024.1_189	vnfH	31	259	18	2	1	99	1	259	3.56e-26	243
HM210337_1	nifH	QKFD01000024.1_189	vnfH	28	259	14	2	1	86	1	259	4.55e-20	195
HM210339_1	nifH	QKFD01000024.1_189	vnfH	36	259	8	2	1	100	1	259	3.18e-33	296
HM210340_1	nifH	QKFD01000024.1_189	vnfH	34	259	12	2	1	100	1	259	9.48e-32	285
HM210341_1	nifH	QKFD01000024.1_189	vnfH	37	259	9	3	1	104	1	259	2.87e-36	319
HM210343_1	nifH	QKFD01000024.1_189	vnfH	37	259	4	2	1	100	1	259	6.53e-36	316
HM210351_1	nifH	JAJXWH010000032.1_49	vnfH	37	273	13	2	1	113	1	273	4.7e-41	356
HM210355_1	nifH	DBTU01000011.1_44	vnfH	38	272	10	2	1	113	1	272	9.75e-42	361
HM210356_1	nifH	DBTU01000011.1_44	vnfH	33	272	22	3	1	112	1	272	3.29e-28	260
HM210357_1	nifH	DBTU01000011.1_44	vnfH	33	272	22	2	1	113	1	272	8.64e-30	272
HM210361_1	nifH	NC_021149.1_128	vnfH	38	290	6	2	1	115	1	290	1.59e-42	368
HM210362_1	nifH	QKFD01000024.1_189	vnfH	37	259	5	2	1	100	1	259	7.45e-37	323
HM210365_1	nifH	QKFD01000024.1_189	vnfH	35	259	9	2	1	100	1	259	2.76e-32	289
HM210367_1	nifH	QKFD01000024.1_189	vnfH	38	259	16	2	1	114	1	259	9.01e-38	331
HM210368_1	nifH	DHWU01000017.1_21	anfH	33	249	26	4	1	111	1	247	1.44e-30	279
HM210370_1	nifH	QKFD01000024.1_189	vnfH	37	259	5	2	1	100	1	259	2.58e-36	319
HM210374_1	nifH	QKFD01000024.1_189	vnfH	41	259	7	2	1	113	1	259	1.11e-44	382
HM210378_1	nifH	QKFD01000024.1_189	vnfH	36	259	10	3	1	104	1	259	1.61e-34	306
HM210380_1	nifH	QKFD01000024.1_189	vnfH	35	259	10	2	1	100	1	259	2.76e-32	289
HM210382_1	nifH	QKFD01000024.1_189	vnfH	32	259	6	2	1	89	1	259	1.26e-25	238
HM210383_1	nifH	QKFD01000024.1_189	vnfH	35	259	9	2	1	100	1	259	1.29e-31	284
HM210384_1	nifH	QKFD01000024.1_189	vnfH	36	259	7	2	1	100	1	259	9.25e-34	300
HM210390_1	nifH	QKFD01000024.1_189	vnfH	33	259	15	2	1	100	1	259	1.11e-30	277
HM210398_1	nifH	PMBV01000232.1_5	vnfH	31	226	41	2	1	112	1	226	1.29e-26	246
HM210405_1	nifH	QKFD01000024.1_189	vnfH	35	259	9	2	1	100	1	259	1.49e-32	291
HM210406_1	nifH	QKFD01000024.1_189	vnfH	35	259	9	2	1	99	1	259	1.98e-32	290
HM210407_1	nifH	QKFD01000024.1_189	vnfH	32	259	15	2	1	99	1	259	2.72e-30	274
HM210408_1	nifH	QKFD01000024.1_189	vnfH	36	259	6	2	1	99	1	259	4.08e-35	310
HM210411_1	nifH	QKFD01000024.1_189	vnfH	32	259	15	2	1	99	1	259	3.7e-30	273
HM210412_1	nifH	QKFD01000024.1_189	vnfH	36	259	5	2	1	99	1	259	3e-35	311
HM210413_1	nifH	QKFD01000024.1_189	vnfH	35	259	9	2	1	99	1	259	7.83e-33	293
HM219669_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	29	275	14	2	1	94	1	275	2.57e-24	229
HM219670_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	32	275	20	2	1	108	1	275	3.7e-31	282
HM219676_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	3	1	94	1	259	6.51e-25	233
HM219677_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	1.23e-34	308
HM219678_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	16	2	1	108	1	275	2.29e-34	306
HM219682_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	17	2	1	108	1	275	1.26e-32	293
HM219684_1	nifH	QKFD01000024.1_189	vnfH	31	259	13	3	1	94	1	259	1.19e-24	231
HM219685_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	13	2	1	108	1	275	3.58e-35	312
HM219687_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	2.22e-36	321
HM219688_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	14	2	1	108	1	275	1.04e-35	316
HM219689_1	nifH	DBMP01000029.1_90	vnfH	34	274	14	2	1	108	1	274	1.65e-34	307
HM219691_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	3	1	94	1	259	5.76e-26	241
HM219693_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	3.58e-35	312
HM219694_1	nifH	DHWU01000017.1_21	anfH	35	249	15	3	1	103	1	247	1.17e-30	279
HM219698_1	nifH	DNPP01000068.1_28	vnfH	34	274	16	2	1	108	1	274	6.69e-33	295
HM219700_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	108	1	275	8.76e-37	324
HM219701_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	3	1	94	1	259	3.13e-26	243
HM219702_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	16	2	1	108	1	275	1.46e-33	300
HM219706_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	17	2	1	108	1	275	1.98e-33	299
HM219707_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	17	2	1	108	1	275	9.24e-33	294
HM219710_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	3	1	94	1	259	1.94e-25	237
HM219711_1	nifH	QKFD01000024.1_189	vnfH	31	259	14	3	1	94	1	259	2.18e-24	229
HM219713_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	3	1	94	1	259	1.06e-25	239
HM219714_1	nifH	DBMP01000029.1_90	vnfH	34	274	14	2	1	108	1	274	6.55e-35	310
HM219717_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	8	2	1	108	1	275	7.34e-38	332
HM219719_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	1.04e-35	316
HM219720_1	nifH	DNPP01000068.1_28	vnfH	32	274	19	2	1	108	1	274	1.95e-33	299
HM219722_1	nifH	DBMP01000029.1_90	vnfH	34	274	15	2	1	108	1	274	1.21e-34	308
HM219725_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	276	18	3	1	109	1	275	2.76e-29	268
HM219727_1	nifH	DNPP01000068.1_28	vnfH	35	274	12	2	1	108	1	274	2.18e-36	321
HM219728_1	nifH	DBMP01000029.1_90	vnfH	35	274	12	2	1	108	1	274	1.02e-35	316
HM219730_1	nifH	DHWU01000017.1_21	anfH	38	249	12	4	1	108	1	247	3.17e-34	306
HM219731_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	13	2	1	108	1	275	4.88e-35	311
HM219732_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	6	2	1	108	1	275	2.42e-39	343
HM219733_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	18	2	1	108	1	275	4.24e-34	304
HM219738_1	nifH	DNPP01000068.1_28	vnfH	35	274	13	2	1	108	1	274	6.55e-35	310
HM219740_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	29	275	14	2	1	94	1	275	3.81e-23	220
HM219743_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	7	2	1	108	1	275	8.37e-39	339
HM219745_1	nifH	DBMP01000029.1_90	vnfH	32	274	15	2	1	104	1	274	8.21e-33	294
HM219748_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	3	1	94	1	259	3.13e-26	243
HM219752_1	nifH	QKFD01000024.1_189	vnfH	34	259	19	2	1	108	1	259	6.3e-32	287
HM219753_1	nifH	QKFD01000024.1_189	vnfH	31	259	13	3	1	94	1	259	1.19e-24	231
HM219754_1	nifH	DBMP01000029.1_90	vnfH	35	274	13	2	1	108	1	274	8.92e-35	309
HM219755_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	16	2	1	108	1	275	1.68e-34	307
HM219759_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	18	2	1	108	1	275	1.08e-31	286
HM219760_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	7	2	1	108	1	275	4.5e-39	341
HM219761_1	nifH	DBMP01000029.1_90	vnfH	32	274	17	2	1	104	1	274	4.47e-31	281
HM219762_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	2.29e-34	306
HM219765_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	13	2	1	108	1	275	2.22e-36	321
