	GenomeID	NCBI_TaxID	GTDB_Tax	NCBI_Tax	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
5117	RS_GCF_000284455.1	1080229	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae_A;g__Synechocystis;s__Synechocystis sp000284455	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Merismopediaceae;g__Synechocystis;x__unclassified Synechocystis;s__Synechocystis sp. PCC 6803;x__Synechocystis sp. PCC 6803 substr. PCC-N												NC_017039.1_3158	NC_017039.1_3157	NC_017039.1_2236
5118	GB_GCA_014654775.1	1904441	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter_B;s__Gemmobacter_B sp014654775	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;x__unclassified Rhodobacteraceae;s__Rhodobacteraceae bacterium												JACVZW010000030.1_156	JACVZW010000030.1_159	JACVZW010000030.1_157
5119	RS_GCF_001663175.1	1112	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__Erythrobacter neustonensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;x__Erythrobacter/Porphyrobacter group;g__Erythrobacter;s__Erythrobacter neustonensis												NZ_CP016033.1_274	NZ_CP016033.1_277	NZ_CP016033.1_275
5120	RS_GCF_018304825.1	2821543	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Chloracidobacteriales;f__Chloracidobacteriaceae;g__Chloracidobacterium;s__Chloracidobacterium validum	d__Bacteria;p__Acidobacteria;c__Blastocatellia;g__Chloracidobacterium;s__Chloracidobacterium validum												NZ_CP072648.1_1529	NZ_CP072649.1_208	NZ_CP072648.1_1530
5121	RS_GCF_007164525.1	49319	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_B;s__Rubrobacter_B xylanophilus_A	d__Bacteria;x__Terrabacteria group;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__Rubrobacter xylanophilus												NZ_AP019791.1_2937	NZ_AP019791.1_2766	NZ_AP019791.1_2936
5122	RS_GCF_007830315.1	260085	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium taihuense	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium taihuense												NZ_VLKJ01000001.1_470	NZ_VLKJ01000001.1_473	NZ_VLKJ01000001.1_471
5123	RS_GCF_001296045.1	1523420	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium sp001296045	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Rhizobium/Agrobacterium group;g__Rhizobium;x__unclassified Rhizobium;s__Rhizobium sp. AAP43												NZ_LJHS01000022.1_80	NZ_LJHS01000022.1_77	NZ_LJHS01000022.1_79
5124	GB_GCA_002794105.1	1868324	d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chloroherpetonaceae;g__Thermochlorobacter;s__Thermochlorobacter aerophilum	d__Bacteria;x__FCB group;x__Bacteroidetes/Chlorobi group;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Candidatus Thermochlorobacteriaceae;g__Candidatus Thermochlorobacter;s__Candidatus Thermochlorobacter aerophilum												PHFL01000010.1_141	PHFL01000010.1_143	PHFL01000010.1_142
5125	RS_GCF_000814025.1	1577905	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;s__Tateyamaria sp000814025	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Tateyamaria;x__unclassified Tateyamaria;s__Tateyamaria sp. ANG-S1												NZ_JWLL01000010.1_22	NZ_JWLL01000010.1_19	NZ_JWLL01000010.1_21
5126	GB_GCA_000063525.1	316278	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__RCC307;s__RCC307 sp000063525	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;x__unclassified Synechococcus;s__Synechococcus sp. RCC307												CT978603.1_1570	CT978603.1_1572	CT978603.1_1571
5127	GB_GCA_012034075.1	2562117	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__JAAURD01;s__JAAURD01 sp012034075	d__Bacteria;x__Terrabacteria group;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;x__Chloroflexineae;f__Chloroflexaceae;x__unclassified Chloroflexaceae;s__Chloroflexaceae bacterium												JAAURD010000114.1_13	JAAURD010000114.1_7	JAAURD010000114.1_11
5128	RS_GCF_000760115.1	2162156	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A marinus_D	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;x__unclassified Prochlorococcus;s__Prochlorococcus sp. AG-347-I22												NZ_JNAS01000002.1_120	NZ_JNAS01000002.1_122	NZ_JNAS01000002.1_121
5129	RS_GCF_001420005.1	1225657	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;s__Loktanella sp001420005	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Loktanella;x__unclassified Loktanella;s__Loktanella sp. 3ANDIMAR09												NZ_LJAK01000001.1_459	NZ_LJAK01000001.1_462	NZ_LJAK01000001.1_460
5130	RS_GCF_014199325.1	1895847	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas yantingensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas bacterium												NZ_JACIJJ010000001.1_928	NZ_JACIJJ010000001.1_931	NZ_JACIJJ010000001.1_929
5131	RS_GCF_002754935.1	1917166	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__Synechococcus_A;s__Synechococcus_A lividus	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus lividus;x__Synechococcus lividus PCC 6715												NZ_CP018092.1_1310	NZ_CP018092.1_1312	NZ_CP018092.1_2422
5132	RS_GCF_014230355.1	1507448	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium piscinae	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium piscinae												NZ_JACLAX010000003.1_284	NZ_JACLAX010000003.1_287	NZ_JACLAX010000003.1_285
5133	RS_GCF_900110705.1	1881056	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;s__Loktanella sp900110705	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Loktanella;x__unclassified Loktanella;s__Loktanella sp. DSM 29012												NZ_FOEJ01000001.1_449	NZ_FOEJ01000001.1_452	NZ_FOEJ01000001.1_450
5134	GB_GCA_006438735.1	93064	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas koreensis_A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas koreensis												RCZF01000007.1_73	RCZF01000007.1_70	RCZF01000007.1_72
5135	RS_GCF_002210165.1	1317111	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__CAU-1492;s__CAU-1492 sp002210165	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Phaeobacter;x__unclassified Phaeobacter;s__Phaeobacter sp. 22II1-1F12B												NZ_AQQP01000008.1_113	NZ_AQQP01000008.1_110	NZ_AQQP01000008.1_112
5136	GB_GCA_013822915.1	28214	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp013822915	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;x__unclassified Sphingomonas;s__Sphingomonas sp.												PNLG01000440.1_3	PNLG01000367.1_2	PNLG01000440.1_2
5137	GB_GCA_002291855.1	1947531	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_B;s__Sphingomonas_B sp002291855	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;x__unclassified Sphingomonas;s__Sphingomonas sp. UBA1000												DBAW01000174.1_24	DBAW01000174.1_27	DBAW01000174.1_25
5138	RS_GCF_004138165.1	2496869	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloroploca;s__Chloroploca sp004138165	d__Bacteria;x__Terrabacteria group;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;x__Chloroflexineae;f__Oscillochloridaceae;g__Candidatus Chloroploca;x__unclassified Candidatus Chloroploca;s__Candidatus Chloroploca sp. Khr17												NZ_RYFF01000006.1_129	NZ_RYFF01000006.1_126	NZ_RYFF01000006.1_128
5139	GB_GCA_010092805.1	2026724	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__A4b;g__OLB15;s__OLB15 sp010092805	d__Bacteria;x__Terrabacteria group;p__Chloroflexi;x__unclassified Chloroflexi;s__Chloroflexi bacterium												JAADYY010000268.1_3	JAADYY010000297.1_5	JAADYY010000268.1_2
5140	GB_GCA_013297675.1	2613755	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chamaesiphonaceae;g__JAAFHZ01;s__JAAFHZ01 sp013297675	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;x__unclassified Synechococcales;s__Synechococcales cyanobacterium bin59.metabat.ball.084												JAAFHZ010000007.1_55	JAAFHZ010000007.1_54	JAAFHZ010000106.1_10
5141	RS_GCF_000012505.1	316279	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E;s__Synechococcus_E sp000012505	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;x__unclassified Synechococcus;s__Synechococcus sp. CC9902												NC_007513.1_1733	NC_007513.1_1735	NC_007513.1_1734
5142	RS_GCF_900184895.1	1819565	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Flavimaricola;s__Flavimaricola marinus	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Flavimaricola;s__Flavimaricola marinus												NZ_FXZK01000001.1_1178	NZ_FXZK01000001.1_1175	NZ_FXZK01000001.1_1177
5143	RS_GCF_003555505.1	2016101	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__Thermosynechococcus;s__Thermosynechococcus elongatus_B	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Thermosynechococcus;s__Thermosynechococcus elongatus;x__Thermosynechococcus elongatus PKUAC-SCTE542												NZ_CP032152.1_1726	NZ_CP032152.1_1724	NZ_CP032152.1_2447
5144	RS_GCF_004761875.1	1888910	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius aestuariivivens	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseovarius;s__Roseovarius aestuariivivens												NZ_SJEY01000008.1_17	NZ_SJEY01000008.1_20	NZ_SJEY01000008.1_18
5145	GB_GCA_002291955.1	1952817	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA996;s__UBA996 sp002291955	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;x__unclassified Rhodobacteraceae;s__Rhodobacteraceae bacterium UBA996												DBBA01000225.1_6	DBBA01000225.1_9	DBBA01000225.1_7
5146	GB_GCA_002691345.1	1986678	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_E;s__Synechococcus_E sp002691345	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__unclassified Cyanobacteria;s__Cyanobacteria bacterium TMED188												NZHI01000059.1_5	NZHI01000059.1_7	NZHI01000059.1_6
5147	GB_GCA_016124495.1	87	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas sp016124495	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomonadales;f__Hyphomonadaceae;g__Hyphomonas;x__unclassified Hyphomonas;s__Hyphomonas sp.												WGNP01000005.1_109	WGNP01000005.1_112	WGNP01000005.1_110
5148	GB_GCA_003216795.1	2162163	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Prochlorococcus_A;s__Prochlorococcus_A sp003216795	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Prochloraceae;g__Prochlorococcus;x__unclassified Prochlorococcus;s__Prochlorococcus sp. AG-402-K16												QCIH01000008.1_4	QCIH01000008.1_2	QCIH01000008.1_3
5149	RS_GCF_001519075.1	1117702	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium fuchskuhlense	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium fuchskuhlense												NZ_KQ954244.1_1752	NZ_KQ954244.1_1749	NZ_KQ954244.1_1751
5150	GB_GCA_011524395.1	2683339	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__Moorea;s__Moorea sp011524395	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__Oscillatoriophycideae;o__Oscillatoriales;f__Oscillatoriaceae;g__Moorea;x__unclassified Moorea;s__Moorea sp. SS36440bin_2												WTKN01000091.1_3	WTKN01000091.1_4	WTKN01000269.1_1
5151	GB_GCA_014323965.1	2653678	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Prochloraceae;g__Prochloron;s__Prochloron sp014323965	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Prochloraceae;g__Prochloron;x__unclassified Prochloron;s__Prochloron sp. SP5CPC1												JACONB010000045.1_3	JACONB010000045.1_4	JACONB010000318.1_3
5152	GB_GCA_000710935.1	1492281	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Rhodothalassiaceae;g__Iodidimonas;s__Iodidimonas sp000710935	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;x__unclassified Alphaproteobacteria;s__alpha proteobacterium Q-1												BAYV01000007.1_51	BAYV01000007.1_54	BAYV01000007.1_52
5153	RS_GCF_002210095.1	1679460	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinibacterium;s__Marinibacterium profundimaris	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinibacterium;s__Marinibacterium profundimaris												NZ_AQQR01000007.1_43	NZ_AQQR01000007.1_40	NZ_AQQR01000007.1_42
5154	GB_GCA_001007665.1	1604020	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Synechococcus_B;s__Synechococcus_B spongiarum_B	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Candidatus Synechococcus spongiarum;x__Candidatus Synechococcus spongiarum SP3												JXQG01000019.1_26	JXQG01000019.1_24	JXQG01000019.1_25
5155	GB_GCA_002281005.1	1970302	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidocella;s__Acidocella sp002281005	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidocella;x__unclassified Acidocella;s__Acidocella sp. 20-58-15												NCFD01000051.1_1	NCFD01000174.1_2	NCFD01000174.1_1
5156	GB_GCA_018970545.1	1891241	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA954;s__UBA954 sp018970545	d__Bacteria;p__Proteobacteria;c__Betaproteobacteria;x__unclassified Betaproteobacteria;s__Betaproteobacteria bacterium												JAGWWC010000043.1_3	JAGWWC010000082.1_2	JAGWWC010000043.1_2
5157	RS_GCF_900156805.1	633194	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseivivax;s__Roseivivax lentus	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Roseivivax;s__Roseivivax lentus												NZ_FTOQ01000001.1_85	NZ_FTOQ01000001.1_82	NZ_FTOQ01000001.1_84
5158	RS_GCF_900129875.1	996342	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita;s__Marivita hallyeonensis	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Marivita;s__Marivita hallyeonensis												NZ_FQXC01000003.1_508	NZ_FQXC01000003.1_511	NZ_FQXC01000003.1_509
5159	GB_GCA_015272165.1	2747814	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Cyanobacteriaceae;g__Cyanobacterium;s__Cyanobacterium sp015272165	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__Oscillatoriophycideae;o__Chroococcales;f__Geminocystaceae;g__Cyanobacterium;x__unclassified Cyanobacterium;s__Cyanobacterium sp. T60_A2020_053												JACYMF010000057.1_21	JACYMF010000057.1_18	JACYMF010000097.1_4
5160	GB_GCA_002928515.1	82	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__Hyphomicrobium sp002928515	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;x__unclassified Hyphomicrobium;s__Hyphomicrobium sp.												PERI01000002.1_100	PERI01000002.1_103	PERI01000002.1_101
5161	RS_GCF_900156505.1	287098	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__Yoonia rosea	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia;s__Yoonia rosea												NZ_FTPR01000002.1_288	NZ_FTPR01000002.1_285	NZ_FTPR01000002.1_287
5162	RS_GCF_010692745.1	2708300	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium sp010692745	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;x__unclassified Methylobacterium;s__Methylobacterium sp. BTF04												NZ_JAAHTB010000003.1_19	NZ_JAAHTB010000003.1_22	NZ_JAAHTB010000003.1_20
5163	GB_GCA_003003725.1	2107705	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Microcoleus;s__Microcoleus sp003003725	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__unclassified Cyanobacteria;s__filamentous cyanobacterium Phorm 46												PVWI01000079.1_9	PVWI01000079.1_6	PVWI01000204.1_4
5164	GB_GCA_011390955.1	1151	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Oscillatoriaceae;g__Planktothricoides;s__Planktothricoides sp011390955	d__Bacteria;x__Terrabacteria group;x__Cyanobacteria/Melainabacteria group;p__Cyanobacteria;x__Oscillatoriophycideae;o__Oscillatoriales;x__unclassified Oscillatoriales;s__Oscillatoriales cyanobacterium												JAABRM010000028.1_2	JAABRM010000028.1_4	JAABRM010000005.1_157
5165	GB_GCA_903823665.1	296830	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAIQQQ01;s__CAIQQQ01 sp903823665	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;x__environmental samples;s__uncultured Rhodospirillales bacterium												CAIJTR010000147.1_12	CAIJTR010000147.1_15	CAIJTR010000147.1_13
5166	GB_GCA_013214695.1	1913961	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__R2A130;s__R2A130 sp013214695	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__unclassified Rhizobiaceae;s__Rhizobiaceae bacterium												JABSRX010000073.1_15	JABSRX010000073.1_19	JABSRX010000073.1_16
5167	RS_GCF_003667315.2	2267683	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter sp003667315	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Tropicibacter;x__unclassified Tropicibacter;s__Tropicibacter sp. LMIT003												NZ_RCTZ02000007.1_36	NZ_RCTZ02000007.1_33	NZ_RCTZ02000007.1_35
