	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
5670	GB_GCA_009995225.1												JAACPW010000005.1_99	JAACPW010000005.1_102	JAACPW010000005.1_100
5671	GB_GCA_002018045.1												MWLD01000072.1_20	MWLD01000072.1_22	MWLD01000072.1_21
5672	GB_GCA_002729695.1												PBYQ01000020.1_28	PBYQ01000020.1_25	PBYQ01000020.1_27
5673	GB_GCA_018400215.1												JAGYNF010000073.1_7	JAGYNF010000073.1_9	JAGYNF010000073.1_8
5674	GB_GCA_903874895.1												CAIQUG010000065.1_3	CAIQUG010000065.1_6	CAIQUG010000065.1_4
5675	GB_GCA_903864315.1												CAIPFK010000283.1_34	CAIPFK010000283.1_32	CAIPFK010000283.1_33
5676	GB_GCA_003565055.1												PXDM01000424.1_1	PXDM01000118.1_5	PXDM01000528.1_2
5677	RS_GCF_001039265.1												NZ_LFEK01000043.1_1	NZ_LFEK01000013.1_7	NZ_LFEK01000013.1_1
5678	GB_GCA_015693905.1												CP065161.1_1889	CP065161.1_1892	CP065161.1_1890
5679	GB_GCA_016125555.1												WGLN01000006.1_38	WGLN01000006.1_41	WGLN01000006.1_39
5680	RS_GCF_013404595.1												NZ_JABVAX010000008.1_118	NZ_JABVAX010000008.1_121	NZ_JABVAX010000008.1_119
5681	GB_GCA_900473805.1												UCMS01000027.1_203	UCMS01000027.1_200	UCMS01000027.1_202
5682	GB_GCA_009919975.1												RGAU01000081.1_3	RGAU01000230.1_2	RGAU01000081.1_2
5683	RS_GCF_000817735.3												NZ_JTJC03000017.1_14	NZ_JTJC03000017.1_12	NZ_JTJC03000001.1_259
5684	GB_GCA_002255495.1												NCAP01000005.1_26	NCAP01000005.1_23	NCAP01000005.1_25
5685	GB_GCA_018266315.1												JAFEAS010000027.1_14	JAFEAS010000027.1_17	JAFEAS010000027.1_15
5686	RS_GCF_009762325.1												NZ_CP034348.1_1050	NZ_CP034348.1_1047	NZ_CP034348.1_1049
5687	RS_GCF_002778275.1												NZ_NESG01000007.1_222	NZ_NESG01000007.1_219	NZ_NESG01000007.1_221
5688	GB_GCA_013299185.1												JAAFKG010000002.1_198	JAAFKG010000002.1_196	JAAFKG010000068.1_3
5689	RS_GCF_000952155.1												NZ_JYON01000004.1_129	NZ_JYON01000004.1_127	NZ_JYON01000014.1_123
5690	GB_GCA_007695195.1												REEG01000108.1_14	REEG01000108.1_11	REEG01000108.1_13
5691	RS_GCF_014636175.1												NZ_BMDW01000007.1_116	NZ_BMDW01000007.1_113	NZ_BMDW01000007.1_115
5692	RS_GCF_900116765.1												NZ_UETC01000001.1_113	NZ_UETC01000001.1_110	NZ_UETC01000001.1_112
5693	GB_GCA_009922405.1												RFVZ01000176.1_2	RFVZ01000147.1_2	RFVZ01000147.1_1
5694	RS_GCF_900114535.1												NZ_FOTK01000002.1_308	NZ_FOTK01000002.1_305	NZ_FOTK01000002.1_307
5695	RS_GCF_002855495.1												NZ_PKRO01000015.1_32	NZ_PKRO01000015.1_29	NZ_PKRO01000015.1_31
5696	RS_GCF_000316605.1												NC_019683.1_284	NC_019683.1_282	NC_019683.1_3210
5697	RS_GCF_014695575.1												NZ_JACJOO010000015.1_118	NZ_JACJOO010000015.1_120	NZ_JACJOO010000047.1_73
5698	GB_GCA_018066915.1												JAGPVV010000348.1_4	JAGPVV010000348.1_7	JAGPVV010000348.1_5
5699	RS_GCF_003344785.1												NZ_QPMK01000001.1_365	NZ_QPMK01000001.1_362	NZ_QPMK01000001.1_364
5700	RS_GCF_001423405.1												NZ_LMNS01000012.1_502	NZ_LMNS01000012.1_499	NZ_LMNS01000012.1_501
5701	GB_GCA_003249115.1												QBMD01000003.1_8	QBMD01000003.1_10	QBMD01000003.1_9
5702	GB_GCA_902634795.1												CACPLK010000010.1_8	CACPLK010000010.1_7	CACPLK010000010.1_9
5703	GB_GCA_003136655.1												PLFC01000065.1_8	PLFC01000065.1_35	PLFC01000065.1_7
5704	RS_GCF_017811755.1												NZ_JADDJF010000031.1_19	NZ_JADDJF010000031.1_16	NZ_JADDJF010000031.1_18
5705	RS_GCF_001542815.1												NZ_CP006992.1_4812	NZ_CP006992.1_4809	NZ_CP006992.1_4811
5706	RS_GCF_016446395.1												NZ_CP051168.1_5423	NZ_CP051168.1_5421	NZ_CP051168.1_2725
5707	GB_GCA_016743215.1												VRZC01000162.1_5	VRZC01000162.1_3	VRZC01000027.1_8
5708	GB_GCA_001464915.1												LNED01000022.1_183	LNED01000022.1_180	LNED01000022.1_182
5709	GB_GCA_009908265.2												JAAATX020000001.1_311	JAAATX020000001.1_314	JAAATX020000001.1_312
5710	GB_GCA_009908505.1												JAAAPD010000014.1_42	JAAAPD010000014.1_45	JAAAPD010000014.1_43
5711	RS_GCF_018882215.1												NZ_JACVOX010000002.1_117	NZ_JACVOX010000002.1_115	NZ_JACVOX010000002.1_116
5712	RS_GCF_000230675.1												NZ_AGIK01000001.1_1217	NZ_AGIK01000001.1_1219	NZ_AGIK01000001.1_1218
5713	GB_GCA_905480295.1												CAJQPW010000232.1_2	CAJQPW010000103.1_4	CAJQPW010000103.1_2
5714	RS_GCF_014304815.1												NZ_CP047958.1_1908	NZ_CP047958.1_1910	NZ_CP047958.1_1909
5715	RS_GCF_900184945.1												NZ_FXYF01000001.1_38	NZ_FXYF01000001.1_35	NZ_FXYF01000001.1_37
5716	RS_GCF_014698845.1												NZ_JACJTV010000010.1_67	NZ_JACJTV010000010.1_65	NZ_JACJTV010000001.1_262
5717	GB_GCA_017857825.1												JAFMCK010000179.1_3	JAFMCK010000236.1_2	JAFMCK010000179.1_2
5718	RS_GCF_000297435.1												NZ_CAIP01000405.1_18	NZ_CAIP01000405.1_20	NZ_CAIP01000099.1_2
5719	GB_GCA_903887655.1												CAISQQ010000229.1_18	CAISQQ010000229.1_20	CAISQQ010000229.1_19
5720	GB_GCA_007096045.1												SFAU01000046.1_6	SFAU01000046.1_4	SFAU01000001.1_17
5721	GB_GCA_004292955.1												RDXX01000019.1_3	RDXX01000019.1_1	RDXX01000019.1_58
5722	RS_GCF_000877395.1												NZ_JYFE01000060.1_86	NZ_JYFE01000060.1_83	NZ_JYFE01000060.1_85
5723	GB_GCA_003249025.1												QBMH01000301.1_5	QBMH01000301.1_3	QBMH01000174.1_4
5724	GB_GCA_014623385.1												JACOMT010000002.1_10	JACOMT010000002.1_13	JACOMT010000002.1_11
5725	RS_GCF_003574465.1												NZ_QOWC01000037.1_31	NZ_QOWC01000037.1_34	NZ_QOWC01000037.1_32
5726	RS_GCF_900473935.1												NZ_UCNN01000019.1_302	NZ_UCNN01000019.1_300	NZ_UCNN01000019.1_301
5727	RS_GCF_900474295.1												NZ_UCOB01000014.1_198	NZ_UCOB01000014.1_200	NZ_UCOB01000014.1_199
5728	RS_GCF_005222815.1												NZ_STGB01000006.1_321	NZ_STGB01000006.1_324	NZ_STGB01000006.1_322
5729	RS_GCF_014763045.1												NZ_JACTAG010000002.1_868	NZ_JACTAG010000002.1_865	NZ_JACTAG010000002.1_867
5730	GB_GCA_015272465.1												JACYLR010000113.1_36	JACYLR010000113.1_35	JACYLR010000245.1_8
5731	RS_GCF_007995215.1												NZ_VCDK01000009.1_12	NZ_VCDK01000009.1_9	NZ_VCDK01000009.1_11
5732	GB_GCA_003724185.1												RHGM01000001.1_1014	RHGM01000001.1_1017	RHGM01000001.1_1015
5733	RS_GCF_000241485.1												NZ_JH584241.1_877	NZ_JH584241.1_880	NZ_JH584241.1_878
5734	GB_GCA_903894995.1												CAITSG010000117.1_3	CAITSG010000504.1_1	CAITSG010000117.1_2
5735	RS_GCF_000317575.1												NC_019748.1_3755	NC_019748.1_3753	NC_019748.1_3126
5736	GB_GCA_002167365.1												NHCU01000029.1_23	NHCU01000029.1_20	NHCU01000029.1_22
5737	GB_GCA_018401615.1												JAGYKN010000008.1_16	JAGYKN010000008.1_19	JAGYKN010000008.1_17
5738	GB_GCA_003211235.1												QCTG01000003.1_47	QCTG01000003.1_49	QCTG01000003.1_48
5739	RS_GCF_900234795.1												NZ_LT962688.1_310	NZ_LT962688.1_315	NZ_LT962688.1_311
5740	GB_GCA_002386465.1												DGIT01000022.1_80	DGIT01000022.1_83	DGIT01000022.1_81
5741	GB_GCA_000733915.1												JPOM01000001.1_1655	JPOM01000001.1_1652	JPOM01000001.1_1654
5742	RS_GCF_009380135.2												NZ_WHUT02000002.1_172	NZ_WHUT02000002.1_175	NZ_WHUT02000002.1_173
5743	GB_GCA_003212375.1												QCPY01000001.1_275	QCPY01000001.1_277	QCPY01000001.1_276
5744	GB_GCA_002083435.1												LWDJ01000046.1_26	LWDJ01000046.1_29	LWDJ01000046.1_27
5745	GB_GCA_903904805.1												CAIVDX010000669.1_2	CAIVDX010000121.1_1	CAIVDX010000428.1_1
5746	RS_GCF_000153045.1												NZ_CH724159.1_1021	NZ_CH724159.1_1023	NZ_CH724159.1_1022
5747	RS_GCF_900088535.1												NZ_LT578417.1_972	NZ_LT578417.1_974	NZ_LT578417.1_973
5748	RS_GCF_014695725.1												NZ_JACJOU010000021.1_30	NZ_JACJOU010000021.1_32	NZ_JACJOU010000019.1_102
5749	RS_GCF_002760615.1												NZ_AWWI01000047.1_69	NZ_AWWI01000047.1_66	NZ_AWWI01000047.1_68
5750	GB_GCA_903970385.1												CAJCIN010000210.1_6	CAJCIN010000234.1_10	CAJCIN010000210.1_5
5751	GB_GCA_013205525.1												JABMMR010000308.1_8	JABMMR010000011.1_6	JABMMR010000011.1_7
5752	GB_GCA_019204025.1												JAGSPB010000002.1_489	JAGSPB010000002.1_486	JAGSPB010000002.1_488
5753	GB_GCA_003210795.1												QCUJ01000002.1_56	QCUJ01000002.1_58	QCUJ01000002.1_57
5754	RS_GCF_018128965.1												NZ_JAAEDH010000004.1_17	NZ_JAAEDH010000004.1_20	NZ_JAAEDH010000004.1_18
5755	RS_GCF_001262635.1												NZ_JXYH01000035.1_17	NZ_JXYH01000035.1_20	NZ_JXYH01000035.1_18
5756	GB_GCA_003211535.1												QCSJ01000013.1_11	QCSJ01000013.1_13	QCSJ01000013.1_12
5757	GB_GCA_002256245.1												NKIU01000012.1_51	NKIU01000012.1_48	NKIU01000012.1_50
5758	RS_GCF_013112485.1												NZ_JABFHG010000007.1_345	NZ_JABFHG010000007.1_342	NZ_JABFHG010000007.1_344
5759	GB_GCA_903864485.1												CAIPGD010000477.1_2	CAIPGD010000497.1_2	CAIPGD010000497.1_1
5760	RS_GCF_014695585.1												NZ_JACJON010000067.1_303	NZ_JACJON010000067.1_301	NZ_JACJON010000040.1_144
5761	RS_GCF_014764505.1												NZ_JACXWX010000003.1_97	NZ_JACXWX010000003.1_99	NZ_JACXWX010000123.1_7
5762	RS_GCF_000969605.1												NZ_JZUE01000022.1_63	NZ_JZUE01000022.1_65	NZ_JZUE01000022.1_64
5763	GB_GCA_009924455.1												RFRO01000058.1_9	RFRO01000092.1_10	RFRO01000058.1_10
5764	GB_GCA_016882525.1												VGPU01000015.1_19	VGPU01000015.1_17	VGPU01000015.1_18
5765	GB_GCA_903846425.1												CAINAY010000326.1_2	CAINAY010000086.1_5	CAINAY010000086.1_6
5766	RS_GCF_900109705.1												NZ_FOAI01000001.1_102	NZ_FOAI01000001.1_105	NZ_FOAI01000001.1_103
5767	RS_GCF_000152845.1												NZ_CH902584.1_3646	NZ_CH902584.1_3649	NZ_CH902584.1_3647
5768	RS_GCF_000590925.1												NZ_CP004372.1_1046	NZ_CP004372.1_1049	NZ_CP004372.1_1047
5769	RS_GCF_009905735.1												NZ_JAAALE010000011.1_52	NZ_JAAALE010000011.1_49	NZ_JAAALE010000011.1_51
5770	RS_GCF_900115815.1												NZ_FOXV01000001.1_480	NZ_FOXV01000001.1_483	NZ_FOXV01000001.1_481
5771	GB_GCA_016794345.1												JAEUKE010000153.1_179	JAEUKE010000153.1_176	JAEUKE010000153.1_178
5772	RS_GCF_009765685.1												NZ_LMUY01000077.1_11	NZ_LMUY01000103.1_135	NZ_LMUY01000077.1_12
5773	RS_GCF_006438825.1												NZ_RCZP01000005.1_100	NZ_RCZP01000005.1_97	NZ_RCZP01000005.1_99
5774	RS_GCF_000317145.1												NC_019697.1_4438	NC_019697.1_4437	NC_019697.1_3460
5775	GB_GCA_002709955.1												PAQY01000022.1_220	PAQY01000022.1_217	PAQY01000022.1_219
5776	RS_GCF_003003095.1												NZ_PVTT01000002.1_686	NZ_PVTT01000002.1_689	NZ_PVTT01000002.1_687
5777	GB_GCA_003987855.1												RXIZ01000001.1_83	RXIZ01000001.1_86	RXIZ01000001.1_84
5778	RS_GCF_008271465.1												NZ_VMDU01000004.1_85	NZ_VMDU01000004.1_88	NZ_VMDU01000004.1_86
5779	GB_GCA_009908405.1												JAAAPG010000033.1_8	JAAAPG010000033.1_5	JAAAPG010000033.1_7
5780	GB_GCA_903871975.1												CAIQIY010000580.1_5	CAIQIY010000526.1_3	CAIQIY010000580.1_4
5781	GB_GCA_903840435.1												CAIMFV010000022.1_39	CAIMFV010000022.1_42	CAIMFV010000022.1_40
5782	GB_GCA_905479905.1												CAJQOK010000225.1_2	CAJQOK010000031.1_4	CAJQOK010000016.1_4
5783	RS_GCF_016735685.1												NZ_JAERRA010000001.1_999	NZ_JAERRA010000001.1_1002	NZ_JAERRA010000001.1_1000
5784	RS_GCF_001455965.1												NZ_LKKO01000054.1_6	NZ_LKKO01000054.1_9	NZ_LKKO01000054.1_7
5785	RS_GCF_006346325.1												NZ_VDYR01000001.1_517	NZ_VDYR01000001.1_514	NZ_VDYR01000001.1_516
5786	GB_GCA_007095845.1												SFBI01000019.1_15	SFBI01000019.1_17	SFBI01000079.1_4
5787	RS_GCF_014224355.1												NZ_VNWP01000004.1_198	NZ_VNWP01000004.1_196	NZ_VNWP01000004.1_197
5788	RS_GCF_018336915.1												NZ_CP064923.1_3687	NZ_CP064923.1_3688	NZ_CP064923.1_3767
5789	RS_GCF_010091945.1												NZ_WVIE01000027.1_31	NZ_WVIE01000027.1_33	NZ_WVIE01000024.1_38
5790	RS_GCF_013374095.1												NZ_AP022672.1_2458	NZ_AP022672.1_2461	NZ_AP022672.1_2459
5791	GB_GCA_002696645.1												NZSA01000031.1_48	NZSA01000031.1_45	NZSA01000031.1_47
5792	RS_GCF_000018105.1												NC_009925.1_1325	NC_009925.1_1326	NC_009925.1_1409
5793	RS_GCF_003063265.1												NZ_NERU01000009.1_72	NZ_NERU01000009.1_69	NZ_NERU01000009.1_71
5794	RS_GCF_015840335.1												NZ_CP060395.1_173	NZ_CP060395.1_171	NZ_CP060395.1_172
5795	RS_GCF_007004095.1												NZ_VHJK01000001.1_1819	NZ_VHJK01000001.1_1816	NZ_VHJK01000001.1_1818
5796	RS_GCF_000737575.1												NZ_CP006270.1_2425	NZ_CP006270.1_2423	NZ_CP006270.1_2424
5797	RS_GCF_004016515.1												NZ_SACT01000004.1_63	NZ_SACT01000004.1_60	NZ_SACT01000004.1_62
5798	RS_GCF_014637725.1												NZ_BMFC01000001.1_703	NZ_BMFC01000001.1_706	NZ_BMFC01000001.1_704
5799	GB_GCA_013911835.1												JACESM010000008.1_6	JACESM010000008.1_9	JACESM010000008.1_7
5800	GB_GCA_903834285.1												CAILIO010000008.1_2	CAILIO010000327.1_38	CAILIO010000327.1_36
5801	GB_GCA_903891315.1												CAITEF010000588.1_6	CAITEF010000588.1_9	CAITEF010000588.1_7
5802	RS_GCF_002797915.1												NZ_PGTY01000002.1_161	NZ_PGTY01000002.1_164	NZ_PGTY01000002.1_162
5803	RS_GCF_000332075.2												NZ_ALVU02000001.1_3419	NZ_ALVU02000001.1_3421	NZ_ALVU02000001.1_2126
5804	GB_GCA_016125515.1												WGLO01000011.1_124	WGLO01000011.1_121	WGLO01000011.1_123
5805	GB_GCA_016790435.1												JAEUPE010000048.1_42	JAEUPE010000183.1_16	JAEUPE010000048.1_43
5806	RS_GCF_003258945.1												NZ_QLIX01000015.1_105	NZ_QLIX01000015.1_102	NZ_QLIX01000015.1_104
5807	GB_GCA_903844385.1												CAIMTJ010000128.1_20	CAIMTJ010000128.1_22	CAIMTJ010000128.1_21
5808	RS_GCF_014217855.1												NZ_CP059059.1_1657	NZ_CP059059.1_1655	NZ_CP059059.1_1656
5809	RS_GCF_011047315.1												NZ_CP049259.1_2293	NZ_CP049259.1_2296	NZ_CP049259.1_2294
5810	GB_GCA_007119835.1												SKOX01000043.1_2	SKOX01000230.1_2	SKOX01000473.1_2
5811	GB_GCA_002280315.1												NCDS01000082.1_6	NCDS01000082.1_10	NCDS01000082.1_7
5812	RS_GCF_003020125.1												NZ_PYFW01000001.1_1570	NZ_PYFW01000001.1_1573	NZ_PYFW01000001.1_1571
5813	RS_GCF_018200035.1												NZ_CP073585.1_36	NZ_CP073585.1_40	NZ_CP073585.1_38
5814	GB_GCA_001295905.1												LJHT01000014.1_69	LJHT01000014.1_72	LJHT01000014.1_70
5815	GB_GCA_009925085.1												JAABNR010000002.1_93	JAABNR010000002.1_90	JAABNR010000002.1_92
5816	GB_GCA_003216715.1												QCIK01000006.1_85	QCIK01000006.1_84	QCIK01000006.1_86
5817	RS_GCF_001458315.1												NZ_CYRX01000026.1_32	NZ_CYRX01000026.1_29	NZ_CYRX01000026.1_31
5818	GB_GCA_016791445.1												JAEUMP010000013.1_69	JAEUMP010000013.1_72	JAEUMP010000013.1_70
5819	RS_GCF_009828055.1												NZ_WTYB01000004.1_63	NZ_WTYB01000004.1_60	NZ_WTYB01000004.1_62
5820	GB_GCA_013214665.1												JABSSA010000043.1_7	JABSSA010000043.1_3	JABSSA010000043.1_6
5821	GB_GCA_002708825.1												PAPF01000018.1_167	PAPF01000018.1_170	PAPF01000018.1_168
5822	RS_GCF_014696385.1												NZ_JACJQB010000004.1_8	NZ_JACJQB010000004.1_10	NZ_JACJQB010000004.1_9
5823	GB_GCA_007134865.1												SLJW01000154.1_4	SLJW01000154.1_7	SLJW01000154.1_5
5824	GB_GCA_011046725.1												DSPG01000055.1_8	DSPG01000055.1_5	DSPG01000055.1_7
5825	GB_GCA_012030735.1												JAAUUW010000045.1_20	JAAUUW010000045.1_21	JAAUUW010000069.1_12
5826	RS_GCF_002252635.1												NZ_NQKX01000008.1_141	NZ_NQKX01000008.1_139	NZ_NQKX01000008.1_140
5827	RS_GCF_000332275.1												NZ_CM001776.1_2559	NZ_CM001776.1_2560	NZ_CM001776.1_945
5828	RS_GCF_008040085.1												NZ_VRVG01000041.1_34	NZ_VRVG01000041.1_31	NZ_VRVG01000041.1_33
5829	GB_GCA_014191535.1												BJHC01000262.1_2	BJHC01000209.1_5	BJHC01000374.1_2
5830	GB_GCA_013298745.1												JAAFIT010000040.1_5	JAAFIT010000040.1_1	JAAFIT010000040.1_4
5831	GB_GCA_009992615.1												JAACVA010000076.1_11	JAACVA010000076.1_14	JAACVA010000076.1_12
5832	GB_GCA_902826345.1												CADEEN010000205.1_2	CADEEN010000309.1_1	CADEEN010000205.1_3
5833	GB_GCA_002423025.1												DIUN01000049.1_73	DIUN01000049.1_76	DIUN01000049.1_74
5834	RS_GCF_002286735.1												NZ_NRTA01000027.1_45	NZ_NRTA01000027.1_43	NZ_NRTA01000027.1_44
5835	GB_GCA_001723845.1												MCBE01000066.1_3	MCBE01000032.1_3	MCBE01000066.1_4
5836	RS_GCF_014695775.1												NZ_JACJOX010000039.1_25	NZ_JACJOX010000039.1_28	NZ_JACJOX010000046.1_36
5837	RS_GCF_003063355.1												NZ_NESH01000005.1_269	NZ_NESH01000005.1_266	NZ_NESH01000005.1_268
5838	GB_GCA_018882935.1												VERA01000045.1_1	VERA01000023.1_36	VERA01000023.1_38
5839	GB_GCA_014376425.1												JACMRO010000236.1_1	JACMRO010000410.1_4	JACMRO010000410.1_2
5840	GB_GCA_003242035.1												QBMC01000182.1_3	QBMC01000182.1_5	QBMC01000182.1_4
5841	GB_GCA_016292295.1												JADNEJ010000537.1_13	JADNEJ010000537.1_10	JADNEJ010000537.1_12
5842	RS_GCF_900474185.1												NZ_UCNW01000008.1_616	NZ_UCNW01000008.1_618	NZ_UCNW01000008.1_617
5843	RS_GCF_001043915.1												NZ_LABX01000079.1_22	NZ_LABX01000079.1_25	NZ_LABX01000079.1_23
5844	RS_GCF_900112625.1												NZ_FOMM01000023.1_46	NZ_FOMM01000023.1_43	NZ_FOMM01000023.1_45
5845	RS_GCF_003129565.1												NZ_QETF01000022.1_8	NZ_QETF01000022.1_11	NZ_QETF01000022.1_9
5846	GB_GCA_903884235.1												CAISEB010000020.1_257	CAISEB010000020.1_260	CAISEB010000020.1_258
5847	GB_GCA_903928835.1												CAIYSK010000373.1_2	CAIYSK010000418.1_2	CAIYSK010000373.1_3
5848	RS_GCF_000015665.1												NC_008817.1_608	NC_008817.1_606	NC_008817.1_607
5849	GB_GCA_903870555.1												CAIQDO010000290.1_3	CAIQDO010000096.1_2	CAIQDO010000290.1_2
5850	GB_GCA_903890265.1												CAITAM010000592.1_6	CAITAM010000286.1_5	CAITAM010000592.1_7
5851	RS_GCF_900101505.1												NZ_FMZI01000004.1_360	NZ_FMZI01000004.1_363	NZ_FMZI01000004.1_361
5852	RS_GCF_001412535.1												NZ_CP011774.1_641	NZ_CP011774.1_638	NZ_CP011774.1_640
5853	GB_GCA_002280675.1												NCEN01000003.1_180	NCEN01000003.1_177	NCEN01000003.1_179
5854	RS_GCF_900113695.1												NZ_FOQH01000002.1_116	NZ_FOQH01000002.1_113	NZ_FOQH01000002.1_115
5855	RS_GCF_009915765.1												NZ_JAABLQ010000001.1_28	NZ_JAABLQ010000001.1_31	NZ_JAABLQ010000001.1_29
5856	RS_GCF_000153825.1												NZ_DS022299.1_328	NZ_DS022299.1_326	NZ_DS022299.1_327
5857	GB_GCA_018058035.1												JAGPCN010000083.1_7	JAGPCN010000083.1_11	JAGPCN010000083.1_8
5858	RS_GCF_902498745.1												NZ_LR701479.1_1691	NZ_LR701479.1_1688	NZ_LR701479.1_1690
5859	RS_GCF_007474605.1												NZ_VHKL01000011.1_121	NZ_VHKL01000011.1_118	NZ_VHKL01000011.1_120
5860	GB_GCA_903933115.1												CAIZIT010000114.1_2	CAIZIT010000018.1_2	CAIZIT010000114.1_1
5861	RS_GCF_015207255.1												NZ_JADEXG010000048.1_28	NZ_JADEXG010000048.1_26	NZ_JADEXG010000016.1_47
5862	RS_GCF_900107585.1												NZ_FNQM01000004.1_165	NZ_FNQM01000004.1_168	NZ_FNQM01000004.1_166
5863	RS_GCF_002155685.1												NZ_MUYK01000003.1_341	NZ_MUYK01000003.1_344	NZ_MUYK01000003.1_342
5864	RS_GCF_002026005.1												NZ_MWOX01000059.1_1	NZ_MWOX01000121.1_11	NZ_MWOX01000121.1_10
5865	RS_GCF_001885215.1												NZ_CP018091.1_2885	NZ_CP018091.1_2883	NZ_CP018091.1_2884
5866	GB_GCA_018819265.1												JAHJQI010000034.1_13	JAHJQI010000034.1_10	JAHJQI010000034.1_12
5867	RS_GCF_002075285.3												NZ_CP021983.2_515	NZ_CP021983.2_517	NZ_CP021983.2_535
5868	GB_GCA_018399015.1												CP073761.1_1240	CP073761.1_1237	CP073761.1_1239
5869	GB_GCA_900299005.1												OMID01000086.1_19	OMID01000086.1_16	OMID01000086.1_18
5870	GB_GCA_903887375.1												CAISPN010000019.1_22	CAISPN010000019.1_24	CAISPN010000019.1_23
5871	GB_GCA_013822285.1												PNKF01000227.1_2	PNKF01000319.1_2	PNKF01000227.1_1
5872	GB_GCA_003209655.1												QCPW01000003.1_106	QCPW01000003.1_108	QCPW01000003.1_107
5873	GB_GCA_002842205.1												PHCI01000012.1_55	PHCI01000012.1_58	PHCI01000012.1_56
5874	RS_GCF_001403795.1												NZ_CXSU01000001.1_7	NZ_CXSU01000001.1_11	NZ_CXSU01000001.1_9
5875	GB_GCA_903924855.1												CAIYCW010000107.1_22	CAIYCW010000107.1_25	CAIYCW010000107.1_23
5876	RS_GCF_008932115.1												NZ_CP044543.1_4899	NZ_CP044543.1_4903	NZ_CP044543.1_4900
5877	GB_GCA_001464055.1												LNET01000127.1_4	LNET01000126.1_21	LNET01000127.1_3
5878	GB_GCA_019061145.1												JAHQZS010000010.1_22	JAHQZS010000010.1_26	JAHQZS010000010.1_23
5879	GB_GCA_001464895.1												LNEE01000051.1_139	LNEE01000051.1_136	LNEE01000051.1_138
5880	GB_GCA_903861575.1												CAIOUR010000065.1_2	CAIOUR010000276.1_3	CAIOUR010000276.1_1
5881	RS_GCF_014696925.1												NZ_JACJQY010000032.1_19	NZ_JACJQY010000032.1_17	NZ_JACJQY010000032.1_18
5882	GB_GCA_018780805.1												JADMJD010000074.1_3	JADMJD010000029.1_2	JADMJD010000074.1_2
5883	GB_GCA_903851655.1												CAINOV010000357.1_1	CAINOV010000357.1_4	CAINOV010000357.1_2
5884	RS_GCF_900156165.1												NZ_FTMY01000014.1_82	NZ_FTMY01000014.1_79	NZ_FTMY01000014.1_81
5885	GB_GCA_003281165.1												QCCT01000030.1_1	QCCT01000030.1_3	QCCT01000030.1_2
5886	RS_GCF_000383415.1												NZ_KB911258.1_18	NZ_KB911258.1_21	NZ_KB911258.1_19
5887	GB_GCA_016125495.1												WGLQ01000020.1_13	WGLQ01000020.1_10	WGLQ01000020.1_12
5888	GB_GCA_014695195.1												JACJNW010000023.1_311	JACJNW010000023.1_309	JACJNW010000019.1_106
5889	GB_GCA_003456035.1												DMPJ01000261.1_9	DMPJ01000545.1_3	DMPJ01000161.1_7
5890	GB_GCA_010092845.1												JAADYW010000057.1_17	JAADYW010000264.1_5	JAADYW010000057.1_16
5891	GB_GCA_003279655.1												QCHI01000008.1_23	QCHI01000008.1_24	QCHI01000008.1_22
5892	RS_GCF_003020115.1												NZ_PYFX01000012.1_50	NZ_PYFX01000012.1_47	NZ_PYFX01000012.1_49
5893	GB_GCA_903850735.1												CAINMN010000298.1_17	CAINMN010000298.1_20	CAINMN010000298.1_18
5894	RS_GCF_013179805.1												NZ_SRRZ01000073.1_29	NZ_SRRZ01000073.1_31	NZ_SRRZ01000073.1_4
5895	RS_GCF_014695915.1												NZ_JACJPF010000048.1_51	NZ_JACJPF010000048.1_49	NZ_JACJPF010000101.1_118
5896	RS_GCF_013093415.1												NZ_JABFBC010000001.1_560	NZ_JABFBC010000001.1_564	NZ_JABFBC010000001.1_561
5897	GB_GCA_903934745.1												CAIZOZ010000462.1_5	CAIZOZ010000462.1_3	CAIZOZ010000462.1_4
5898	RS_GCF_000316685.1												NC_019680.1_1177	NC_019680.1_1175	NC_019680.1_1543
5899	RS_GCF_000317495.1												NC_019753.1_3334	NC_019753.1_3333	NC_019753.1_4614
5900	GB_GCA_007692665.1												REBP01000134.1_21	REBP01000134.1_24	REBP01000134.1_22
5901	GB_GCA_903848655.1												CAINGT010000108.1_11	CAINGT010000108.1_14	CAINGT010000108.1_12
5902	GB_GCA_013214365.1												JABSPI010000012.1_11	JABSPI010000055.1_4	JABSPI010000055.1_2
5903	RS_GCF_003063645.1												NZ_NESJ01000004.1_195	NZ_NESJ01000004.1_192	NZ_NESJ01000004.1_194
